"249200020","£AZY","2024","01","08",-12.0,"",.0,"8",2.0,"",6.7,""
"249200020","£AZY","2024","01","09",-18.8,"",.0,"8",.3,"",.7,""
"249200020","£AZY","2024","01","10",-15.3,"",.0,"8",1.7,"",.3,""
"249200020","£AZY","2024","01","11",-5.0,"",.0,"8",4.3,"",7.3,""
"249200020","£AZY","2024","01","12",-2.9,"",.0,"8",3.7,"",7.0,""
"249200020","£AZY","2024","01","13",-.7,"",.0,"8",4.7,"",8.0,""
"249200020","£AZY","2024","01","14",.0,"",.0,"8",3.3,"",8.0,""
"249200020","£AZY","2024","01","15",.9,"",.0,"8",4.7,"",4.3,""
"249200020","£AZY","2024","01","16",-.7,"",.0,"8",3.0,"",7.0,""
"249200020","£AZY","2024","01","17",-2.0,"",.0,"8",4.0,"",4.7,""
"249200020","£AZY","2024","01","18",4.2,"",.0,"8",2.7,"",8.0,""
"249200020","£AZY","2024","01","19",-1.3,"",.0,"8",3.0,"",5.7,""
"249200020","£AZY","2024","01","20",.3,"",.0,"8",4.3,"",3.3,""
"249200020","£AZY","2024","01","21",1.1,"",.0,"8",1.0,"",5.0,""
"249200020","£AZY","2024","01","22",3.5,"",.0,"8",1.7,"",7.3,""
"249200020","£AZY","2024","01","23",4.5,"",.0,"8",4.0,"",8.0,""
"249200020","£AZY","2024","01","24",6.2,"",.0,"8",4.7,"",7.3,""
"249200020","£AZY","2024","01","25",6.4,"",.0,"8",7.7,"",8.0,""
"249200020","£AZY","2024","01","26",2.0,"",.0,"8",1.7,"",7.3,""
"249200020","£AZY","2024","01","27",2.8,"",.0,"8",4.7,"",8.0,""
"249200020","£AZY","2024","01","28",2.3,"",.0,"8",1.3,"",8.0,""
"249200020","£AZY","2024","01","29",2.1,"",.0,"8",1.3,"",.7,""
"249200020","£AZY","2024","01","30",3.1,"",.0,"8",1.3,"",.3,""
"249200020","£AZY","2024","01","31",.8,"",.0,"8",.3,"",7.3,""
"249200130","JASTRZÊBIA","2024","01","01",3.9,"",.0,"8",1.3,"",6.0,""
"249200130","JASTRZÊBIA","2024","01","02",4.2,"",.0,"8",.7,"",7.0,""
"249200130","JASTRZÊBIA","2024","01","03",6.9,"",.0,"8",2.0,"",6.7,""
"249200130","JASTRZÊBIA","2024","01","04",6.8,"",.0,"8",2.3,"",7.3,""
"249200130","JASTRZÊBIA","2024","01","05",1.3,"",.0,"8",.3,"",4.3,""
"249200130","JASTRZÊBIA","2024","01","06",2.9,"",.0,"8",.3,"",7.3,""
"249200130","JASTRZÊBIA","2024","01","07",-3.3,"",.0,"8",1.3,"",8.0,""
"249200130","JASTRZÊBIA","2024","01","08",-12.0,"",.0,"8",.7,"",3.7,""
"249200130","JASTRZÊBIA","2024","01","09",-18.7,"",.0,"8",.0,"",.7,""
"249200130","JASTRZÊBIA","2024","01","10",-15.1,"",.0,"8",.0,"",1.0,""
"249200130","JASTRZÊBIA","2024","01","11",-8.8,"",.0,"8",1.7,"",4.3,""
"249200130","JASTRZÊBIA","2024","01","12",-4.1,"",.0,"8",1.3,"",6.7,""
"249200130","JASTRZÊBIA","2024","01","13",-1.2,"",.0,"8",1.7,"",7.7,""
"249200130","JASTRZÊBIA","2024","01","14",.4,"",.0,"8",1.7,"",7.7,""
"249200130","JASTRZÊBIA","2024","01","15",1.3,"",.0,"8",3.0,"",6.0,""
"249200130","JASTRZÊBIA","2024","01","16",-1.1,"",.0,"8",1.7,"",7.7,""
"249200130","JASTRZÊBIA","2024","01","17",-5.9,"",.0,"8",3.3,"",3.0,""
"249200130","JASTRZÊBIA","2024","01","18",3.3,"",.0,"8",.7,"",7.7,""
"249200130","JASTRZÊBIA","2024","01","19",-1.6,"",.0,"8",1.0,"",6.0,""
"249200130","JASTRZÊBIA","2024","01","20",-.8,"",.0,"8",1.7,"",1.7,""
"249200130","JASTRZÊBIA","2024","01","21",.8,"",.0,"8",1.3,"",3.7,""
"249200130","JASTRZÊBIA","2024","01","22",-.3,"",.0,"8",4.7,"",5.0,""
"249200130","JASTRZÊBIA","2024","01","23",1.3,"",.0,"8",.7,"",7.7,""
"249200130","JASTRZÊBIA","2024","01","24",3.7,"",.0,"8",2.3,"",7.0,""
"249200130","JASTRZÊBIA","2024","01","25",5.6,"",.0,"8",3.3,"",7.0,""
"249200130","JASTRZÊBIA","2024","01","26",1.4,"",.0,"8",1.3,"",6.7,""
"249200130","JASTRZÊBIA","2024","01","27",2.5,"",.0,"8",3.3,"",8.0,""
"249200130","JASTRZÊBIA","2024","01","28",2.4,"",.0,"8",.7,"",7.3,""
"249200130","JASTRZÊBIA","2024","01","29",.2,"",.0,"8",.3,"",1.0,""
"249200130","JASTRZÊBIA","2024","01","30",1.5,"",.0,"8",3.0,"",1.0,""
"249200130","JASTRZÊBIA","2024","01","31",1.2,"",.0,"8",1.7,"",6.3,""
"249200180","LIMANOWA","2024","01","01",3.3,"",92.0,"",4.0,"",8.0,""
"249200180","LIMANOWA","2024","01","02",3.2,"",80.5,"",3.0,"",7.7,""
"249200180","LIMANOWA","2024","01","03",5.9,"",80.0,"",4.0,"",7.0,""
"249200180","LIMANOWA","2024","01","04",5.5,"",82.3,"",4.3,"",6.0,""
"249200180","LIMANOWA","2024","01","05",1.8,"",88.5,"",2.0,"",6.7,""
"249200180","LIMANOWA","2024","01","06",3.3,"",84.8,"",1.7,"",8.0,""
"249200180","LIMANOWA","2024","01","07",-4.8,"",91.0,"",3.3,"",8.0,""
"249200180","LIMANOWA","2024","01","08",-11.5,"",83.0,"",3.0,"",6.7,""
"249200180","LIMANOWA","2024","01","09",-13.8,"",79.0,"",1.7,"",.3,""
"249200180","LIMANOWA","2024","01","10",-8.4,"",81.5,"",1.0,"",.3,""
"249200180","LIMANOWA","2024","01","11",-4.2,"",72.8,"",4.3,"",6.0,""
"249200180","LIMANOWA","2024","01","12",-4.0,"",86.8,"",4.0,"",7.0,""
"249200180","LIMANOWA","2024","01","13",-2.7,"",85.3,"",4.7,"",7.7,""
"249200180","LIMANOWA","2024","01","14",-1.6,"",79.3,"",4.0,"",7.3,""
